,loading_comp1_estimate,loading_comp1_68%_low,loading_comp1_68%_upper,loading_comp1_95%_low,loading_comp1_95%_upper,loading_comp1_99%_low,loading_comp1_99%_upper,loading_comp1_99.7%_low,loading_comp1_99.7%_upper,loading_comp1_consistency
norm_Cc_R-PTR,-0.23069349315121773,-0.25912607664916215,-0.16067453503174292,-0.2978281521718176,-0.07410880605437316,-0.32298169394777565,0.01948226056419457,-0.34075506476745004,0.08440812279777071,0.8324
norm_Cc_R-PCAL,0.019647062357639473,-0.04524656427172673,0.08512686685959024,-0.12332266537750408,0.1504372587563064,-0.1741865731404389,0.19205942028198408,-0.21226601284129093,0.2227379324973741,0.7624
norm_Cc_R-PoCG,-0.6291520708928193,-0.6770720250187457,-0.46426874041397426,-0.7219987103801174,-0.21400283493177658,-0.7432598213830189,0.09696010977986022,-0.7527486265332348,0.23606169862158094,0.9326
norm_Cc_R-PCG,-0.153733643366176,-0.2114985195470751,-0.07227852241055203,-0.2589258585164327,0.05237127136011057,-0.28526392006639045,0.15754453649084413,-0.31136932844104487,0.2308755903368466,0.103
norm_Cc_R-PrCG,-0.5130811374890869,-0.5943327384950985,-0.33500018057330816,-0.662087363582336,-0.08291756472966418,-0.6905405280294191,0.206626594207477,-0.70817181150141,0.34570288072507155,0.6878
norm_Cc_R-PCU,0.02905081113587482,-0.04151967765828357,0.09616477470995635,-0.10116580187507446,0.18962311252785963,-0.1431361145082123,0.25632310989927337,-0.1617066838896353,0.3165402309032907,0.7088
norm_Cc_R-RACG,0.04956269498278398,-0.0015846668419854412,0.09609015334150901,-0.05903898072209785,0.1464563956680184,-0.1106213063462326,0.18187217383418366,-0.13613288351606173,0.20987241113395008,0.4708
norm_Cc_R-RMFG,-0.25598140520039037,-0.3314450280097305,-0.13510414455075218,-0.4171970507092617,-0.009832764783394498,-0.4660315446041306,0.11241597936376196,-0.5232300045258043,0.19685408576038893,0.9802
norm_Cc_R-SFG,-0.4033488335683221,-0.4879257896704989,-0.24909319192635956,-0.5673306424236412,-0.06462749804283478,-0.6179971511247044,0.1184360277066644,-0.6540090709886981,0.24548816253008265,0.9808
norm_Cc_R-SPG,-0.12837452504330385,-0.19816140854297107,-0.033608427021601654,-0.2557904709484633,0.0927326935833871,-0.29746295285995,0.18661821209255522,-0.3167889574895669,0.2595079492210171,0.167
norm_Cc_R-STG,-0.44389362067808946,-0.44897387817046575,-0.35995574577732675,-0.47493426871560707,-0.24946778354012708,-0.4873236620777553,-0.07513068071625548,-0.49318006581949486,0.026400192683558078,0.7704
norm_Cc_R-SMG,-0.583847937764065,-0.5981033693346666,-0.463474821078922,-0.6269496666940896,-0.291083372993663,-0.6415794748567694,-0.05808121735279871,-0.6477336880217374,0.11336904110903005,0.9924
norm_Cc_R-FP,0.02648892769833632,-0.03145729537334899,0.07351904910721946,-0.12843647435495079,0.11021011340965395,-0.2365363695665183,0.132383138983388,-0.30772276367599377,0.14794849811307242,0.8414
norm_Cc_R-TP,0.11357899830468293,0.049134569799583104,0.15557102556965138,-0.041466630168700384,0.1944517994102944,-0.15590928198558035,0.21990173291647816,-0.22533273029884468,0.23270755707160257,0.4878
norm_Cc_R-TTG,-0.5618522726842858,-0.5751554120807473,-0.4537874273805371,-0.6028201445012155,-0.27421806470477433,-0.617027284699556,-0.034608493135966284,-0.6257328609920554,0.11401432408679912,0.9748
norm_Cc_R-IN,0.41351536765702157,0.31444448183188656,0.4469943437797166,0.2153040015622679,0.500334051967881,0.09722638182571622,0.5313099224718635,-0.00373466896620849,0.5538547745345557,0.9996
norm_Cc_R-CER,0.0414783400595729,-0.04523587851519718,0.13177883609250318,-0.1112728496133344,0.24786739962732618,-0.15423467052351392,0.3294764277412639,-0.18786969974736997,0.3596204523720048,0.8428
